Campus ID,Student ID,Teacher Last Name,Teacher First Name,Course Name,Unit,Type,Assignment,Assignment Opened *,Turned In *,Time Spent,Score,Unit Score,Total Score
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,15. Taxes: Other,3/5/2020 11:47,3/5/2020 11:51,0:04,100,81.9,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,QUIZ,16. Quiz 3: Taxes,3/5/2020 11:51,3/5/2020 11:59,0:07,86.9,81.9,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,18. Review,3/10/2020 9:44,4/9/2020 19:02,0:14,70.8,81.9,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,TEST,19. Test,3/10/2020 10:04,3/10/2020 10:21,0:17,85.8,81.9,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,1. Selecting a Bank,4/16/2020 11:06,4/16/2020 11:12,0:06,77.3,72.5,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,2. Checking Accounts,4/3/2020 13:34,4/9/2020 19:08,0:15,75,72.5,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,3. Savings Accounts,4/5/2020 18:35,4/5/2020 18:38,0:03,75,72.5,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,7. ATM'S,5/13/2020 9:00,5/13/2020 9:13,0:04,88.9,72.5,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,8. Simple and Compound Interest,5/3/2020 13:18,5/13/2020 9:18,0:09,70,72.5,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,QUIZ,10. Quiz 2: Services,5/13/2020 9:29,5/13/2020 9:36,0:07,70.9,72.5,79.2
PRA | PRA APP,27779989,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,12. Financial Planning,5/13/2020 9:20,5/13/2020 9:28,0:09,72.7,72.5,79.2
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,3. Variables and Expressions,8/19/2019 7:43,8/19/2019 8:46,1:03,100,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,4. Exponents and Order of Operations,8/19/2019 9:05,8/21/2019 7:57,0:29,100,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,5. Evaluating Expressions,8/22/2019 7:42,8/22/2019 8:11,0:28,100,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,QUIZ,6. Quiz 1: The Language of Algebra,8/26/2019 7:46,8/26/2019 8:23,0:37,100,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,8. Classifying and Comparing Numbers,8/27/2019 7:53,8/28/2019 7:45,1:21,100,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,9. Decimal-Fraction Conversions,8/28/2019 10:13,9/3/2019 7:32,0:27,100,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,10. Fractions,9/3/2019 7:33,9/3/2019 7:36,0:03,100,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,11. Adding and Subtracting Signed Numbers,9/3/2019 7:36,9/3/2019 7:38,0:02,100,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,12. Multiplying and Dividing Signed Numbers,9/3/2019 7:38,9/3/2019 7:42,0:04,100,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,13. Absolute Value,9/3/2019 7:42,9/3/2019 7:50,0:07,100,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,QUIZ,14. Quiz 2: The Real Numbers,9/3/2019 7:50,9/3/2019 7:55,0:05,100,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,16. Commutative and Associative Properties,9/3/2019 7:55,9/3/2019 8:02,0:07,100,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,17. Distributive Property,9/3/2019 8:02,9/3/2019 8:11,0:09,100,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,QUIZ,19. Quiz 3: Properties of the Real Numbers,9/3/2019 8:11,9/3/2019 8:13,0:02,100,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,PROJECT,21. Performance Task,8/14/2019 11:42,9/19/2019 8:07,1:55,75,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,22. Simplifying Radicals,9/3/2019 8:21,9/3/2019 8:24,0:03,83.3,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,23. Multiplying Radicals,9/3/2019 8:24,9/3/2019 8:26,0:02,81.3,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,24. Dividing Radicals,9/3/2019 8:26,9/3/2019 8:31,0:05,84.2,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,LESSON,25. Adding and Subtracting Radicals,9/3/2019 8:31,9/3/2019 8:34,0:03,78.6,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),1,TEST,29. Test,9/3/2019 10:00,9/3/2019 10:33,0:33,84.2,85.6,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,LESSON,2. Open Sentences,8/28/2019 7:51,8/28/2019 8:01,0:10,87.5,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,LESSON,3. Addition Property of Equality,8/28/2019 8:03,8/28/2019 8:06,0:03,83.3,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,LESSON,4. Multiplication Property of Equality,8/28/2019 8:08,8/28/2019 8:14,0:05,84.6,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,LESSON,5. Two-Step Equations,8/28/2019 8:14,8/28/2019 8:23,0:09,86.7,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,QUIZ,6. Quiz 1: Solving Equations,8/28/2019 8:30,8/28/2019 8:39,0:09,85,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,LESSON,8. Variables on Both Sides,8/28/2019 8:52,9/3/2019 10:35,2:04,100,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,LESSON,9. Combining Like Terms,9/3/2019 10:35,9/3/2019 10:37,0:02,77.8,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,LESSON,10. The Distributive Property,9/3/2019 10:37,9/3/2019 10:43,0:06,85.7,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,LESSON,11. Literal Equations,9/3/2019 10:52,9/4/2019 10:37,1:28,81.3,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,QUIZ,12. Quiz 2: Multi-Step Equations,9/4/2019 10:41,9/4/2019 10:55,0:14,88.2,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,LESSON,14. Writing Equations from Word Problems,9/4/2019 11:09,9/4/2019 11:15,0:07,78.3,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,LESSON,15. Two Unknowns,9/12/2019 7:21,9/19/2019 8:05,2:30,86.7,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,LESSON,16. More than Two Unknowns,9/12/2019 10:04,9/19/2019 8:47,4:08,91.7,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,LESSON,17. Using a Chart,9/19/2019 9:00,9/20/2019 10:35,0:51,80,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,QUIZ,18. Quiz 3: Word Problems,9/20/2019 10:39,9/20/2019 10:41,0:02,93.3,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,LESSON,20. Percent Problems,9/20/2019 10:35,9/20/2019 10:38,0:03,81.3,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,QUIZ,22. Quiz 4: Mixture and Investment Problems,9/20/2019 10:43,9/20/2019 10:45,0:02,85.7,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),2,PROJECT,23. Performance Task,9/23/2019 7:54,9/23/2019 7:58,0:03,80,83.3,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,LESSON,2. The Coordinate Plane,9/20/2019 9:05,9/20/2019 9:11,0:06,78.6,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,LESSON,3. Identifying Functions,9/20/2019 9:12,9/20/2019 9:21,0:09,73.3,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,LESSON,4. Function Notation,9/20/2019 9:22,9/20/2019 10:10,0:48,87.5,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,LESSON,5. Modeling Functions,9/20/2019 10:11,9/20/2019 10:13,0:03,86.7,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,QUIZ,6. Quiz 1: Function Basics,9/23/2019 8:02,9/23/2019 8:05,0:02,87.5,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,LESSON,8. Writing a Function Rule,9/20/2019 10:14,9/20/2019 10:17,0:03,78.6,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,LESSON,9. Arithmetic Sequences,9/20/2019 10:17,9/20/2019 10:21,0:04,83.3,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,LESSON,10. Direct Variation,9/20/2019 10:22,9/20/2019 10:29,0:08,81.8,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,LESSON,11. Slope,9/23/2019 8:23,9/23/2019 9:57,0:30,75,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,QUIZ,12. Quiz 2: Patterns,9/23/2019 9:57,9/23/2019 10:20,0:05,80,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,LESSON,14. Linear Equations,9/23/2019 10:21,9/23/2019 10:23,0:02,73.3,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,LESSON,15. Slope-Intercept Form,9/23/2019 10:23,9/23/2019 10:27,0:04,86.7,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,LESSON,16. Absolute Value Functions,9/23/2019 10:47,9/23/2019 10:56,0:09,81.8,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,LESSON,17. Piecewise Defined Functions,9/23/2019 10:56,9/23/2019 12:52,0:47,85.7,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,LESSON,18. Graphs of Piecewise Functions,9/23/2019 12:52,9/23/2019 12:58,0:06,81.8,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,LESSON,19. Function Relationships,9/23/2019 12:58,2/11/2020 10:32,11:37,83.6,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,QUIZ,20. Quiz 3: Graphing Linear Functions,9/23/2019 13:01,9/23/2019 13:11,0:10,87,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,LESSON,22. Writing Linear Equations (1),9/23/2019 13:11,9/23/2019 13:13,0:02,81.8,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,LESSON,24. Writing Linear Equations (3),9/23/2019 13:13,9/23/2019 13:15,0:02,80,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,LESSON,26. Scatter Plots,9/23/2019 13:16,9/23/2019 13:18,0:02,71.4,81.9,83.6
PRA | PRA APP | PRA EL,28410416,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016) (CRx),3,QUIZ,27. Quiz 4: Writing Linear Equations,9/23/2019 13:18,9/23/2019 13:21,0:03,75,81.9,83.6
PRA | PRA APP,37357948,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),1,TEST,1. Pre-Test,11/4/2019 15:17,11/4/2019 15:17,0:00,100,100,90.63
PRA | PRA APP,37357948,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),2,LESSON,"2. Geometry Undefined Terms: Point, Line and Plane",11/19/2019 12:39,11/20/2019 12:57,0:52,100,86.2,90.63
PRA | PRA APP,37357948,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),2,LESSON,3. Geometry and Defined Terms,11/20/2019 12:58,11/20/2019 14:16,1:17,83.6,86.2,90.63
PRA | PRA APP,37357948,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),2,LESSON,4. Angles and Parallels: Angle Definitions,11/20/2019 14:16,11/25/2019 13:15,1:58,100,86.2,90.63
PRA | PRA APP,37357948,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),2,QUIZ,5. Quiz 1,11/25/2019 13:25,11/26/2019 12:40,1:26,81.8,86.2,90.63
PRA | PRA APP,37357948,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),2,LESSON,7. Angle Relationship Definitions,11/26/2019 12:40,12/4/2019 12:45,1:43,72.7,86.2,90.63
PRA | PRA APP,37357948,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),2,PROJECT,9. Project: Lifelike Parallel and Perpendicular Lines,12/9/2019 12:47,12/17/2019 13:44,2:51,100,86.2,90.63
PRA | PRA APP,37357948,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),2,LESSON,10. Circles,12/4/2019 12:45,12/9/2019 12:51,1:59,100,86.2,90.63
PRA | PRA APP,37357948,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),2,QUIZ,11. Quiz 2,12/10/2019 13:11,12/10/2019 13:47,0:37,71.4,86.2,90.63
PRA | PRA APP,37357948,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),2,LESSON,"14. Introduction: Rigid Motion, or Isometry",12/10/2019 13:47,12/10/2019 14:08,0:21,75,86.2,90.63
PRA | PRA APP,37357948,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),2,LESSON,16. Translations and Dilations,12/10/2019 14:09,12/17/2019 13:47,4:16,77.8,86.2,90.63
PRA | PRA APP,37357948,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),2,LESSON,17. Rotations,12/12/2019 14:27,12/17/2019 13:08,1:19,81.4,86.2,90.63
PRA | PRA APP,37357948,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),2,QUIZ,18. Quiz 3,12/17/2019 13:47,2/13/2020 15:40,2:20,77.8,86.2,90.63
PRA | PRA APP,37357948,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),2,PROJECT,19. Project: Creative Transformations,12/9/2019 16:16,1/28/2020 14:04,2:08,100,86.2,90.63
PRA | PRA APP,37357948,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),2,TEST,22. Test,12/19/2019 13:42,2/19/2020 13:55,1:41,73.3,86.2,90.63
PRA | PRA APP,37357948,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),3,LESSON,2. Parallel and Perpendicular Lines,1/6/2020 12:45,2/26/2020 14:05,4:33,85.7,85.7,90.63
PRA | PRA APP,28569749,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),1,TEST,1. Pre-Test,2/25/2020 12:33,2/25/2020 12:34,0:00,100,100,100
PRA | PRA SHRD,37612566,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,2. Variables and Expressions,8/7/2019 15:03,3/23/2020 13:42,1:34,82.5,87.9,87.9
PRA | PRA SHRD,37612566,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,3. Exponents and Order of Operations,3/23/2020 12:42,3/23/2020 13:23,0:40,78.6,87.9,87.9
PRA | PRA SHRD,37612566,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,4. Evaluating Expressions,3/23/2020 14:13,3/23/2020 14:42,0:29,84.6,87.9,87.9
PRA | PRA SHRD,37612566,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,7. Classifying and Comparing Numbers,3/24/2020 17:01,4/22/2020 14:14,1:19,72.3,87.9,87.9
PRA | PRA SHRD,37612566,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,PROJECT,20. Performance Task,9/5/2019 12:32,9/11/2019 13:04,3:29,90,87.9,87.9
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,2. Variables and Expressions,8/7/2019 7:30,8/27/2019 11:11,4:38,72.2,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,3. Exponents and Order of Operations,8/7/2019 8:09,8/7/2019 10:24,1:07,85.7,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,4. Evaluating Expressions,8/7/2019 8:59,8/7/2019 10:45,0:50,92.3,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,QUIZ,5. Quiz 1: The Language of Algebra,1/16/2020 8:42,1/16/2020 8:55,0:13,75,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,7. Classifying and Comparing Numbers,8/7/2019 10:45,8/13/2019 10:42,2:34,75.5,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,8. Decimal-Fraction Conversions,8/8/2019 8:50,9/24/2019 10:15,12:30,95,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,9. Fractions,8/8/2019 10:32,8/14/2019 10:21,2:24,75,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,10. Adding and Subtracting Signed Numbers,8/14/2019 10:21,9/24/2019 10:21,6:00,100,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,11. Multiplying and Dividing Signed Numbers,8/14/2019 10:26,9/24/2019 10:24,3:04,100,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,12. Absolute Value,8/20/2019 9:35,9/24/2019 10:28,0:13,92.9,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,15. Commutative and Associative Properties,8/14/2019 7:04,9/24/2019 10:45,5:38,94.7,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,16. Distributive Property,8/27/2019 7:17,9/24/2019 10:49,3:37,95,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,17. Simplifying Expressions,8/27/2019 9:34,8/29/2019 10:12,0:14,100,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,PROJECT,20. Performance Task,8/29/2019 10:13,9/24/2019 10:53,0:56,77.8,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,22. Multiplying Radicals,9/24/2019 10:53,9/24/2019 10:56,0:03,93.8,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,23. Dividing Radicals,9/24/2019 10:56,9/24/2019 11:00,0:04,94.7,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,24. Adding and Subtracting Radicals,9/24/2019 11:01,9/24/2019 11:03,0:03,100,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,LESSON,27. Review,9/25/2019 7:12,9/25/2019 7:18,0:06,89.1,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),1,TEST,28. Test,9/25/2019 7:18,9/25/2019 7:37,0:19,100,84,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,LESSON,1. Open Sentences,9/24/2019 10:32,9/24/2019 10:35,0:04,96.3,92,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,LESSON,2. Addition Property of Equality,9/24/2019 10:36,9/24/2019 10:39,0:03,75,92,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,LESSON,3. Multiplication Property of Equality,9/24/2019 10:39,9/24/2019 10:41,0:02,100,92,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,LESSON,4. Two-Step Equations,9/24/2019 11:04,9/24/2019 11:09,0:05,90.7,92,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,QUIZ,5. Quiz 1: Solving Equations,9/24/2019 11:10,9/24/2019 11:19,0:08,100,92,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,LESSON,7. Variables on Both Sides,9/25/2019 7:05,9/25/2019 8:00,0:27,80,92,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,LESSON,8. Combining Like Terms,9/25/2019 8:00,9/25/2019 8:02,0:03,88.9,92,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,LESSON,9. The Distributive Property,9/25/2019 8:03,9/25/2019 8:15,0:12,92.9,92,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,LESSON,10. Literal Equations,9/25/2019 8:15,9/25/2019 8:21,0:06,94.6,92,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,QUIZ,11. Quiz 2: Multi-Step Equations,9/25/2019 8:22,9/25/2019 9:43,0:44,78.8,92,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,LESSON,13. Writing Equations from Word Problems,9/25/2019 9:48,9/25/2019 10:00,0:12,89.1,92,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,LESSON,14. Two Unknowns,9/25/2019 10:02,9/25/2019 10:06,0:04,94.7,92,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,LESSON,15. More than Two Unknowns,9/25/2019 10:13,9/25/2019 10:20,0:07,89.2,92,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,LESSON,16. Using a Chart,9/25/2019 10:20,9/25/2019 10:25,0:05,83.3,92,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),2,QUIZ,17. Quiz 3: Word Problems,9/25/2019 10:26,9/25/2019 10:35,0:10,100,92,87.85
